"chat","yhat"
0,16.0401210989244
0,15.4543008950879
0,12.6774754852687
0,12.3853666152725
0,14.7821633308227
0,14.3129933176998
0,17.8179704998308
1,14.8931361276088
0,16.5056388712334
0,16.8363759387541
0,16.3751391090377
0,12.6104835599729
1,14.970215769714
0,13.9717807402599
0,14.3026279936481
0,11.2492357240398
0,12.0640545320236
0,14.0073801172765
0,9.73315220815869
1,14.9164207827853
0,13.7100350848185
0,15.0178704636018
0,14.1023095217168
0,10.9669796411154
0,13.88804465307
1,11.7601900479294
0,10.2036945045602
0,13.0431308221251
0,16.4374274768777
0,13.4018038636853
0,13.604440517142
0,14.4102844943932
1,13.4510566738263
0,13.1969031895938
0,15.2832366959589
1,12.9361784940936
0,11.3194377107436
0,13.2864911101287
0,16.4996815014431
0,12.4324662596173
0,15.5745970507666
0,16.4647350336051
0,14.7284106734834
0,12.0188127937255
1,12.6888126390893
1,14.1011557536741
0,14.0823307712255
0,14.3657442860733
0,16.8979772545166
0,6.79594340230703
0,11.5700542732933
0,14.6708907519018
0,12.8921916302237
0,12.9610725290479
0,14.8865146393012
0,13.1338657233248
0,10.2131434035145
0,15.7778087307147
0,11.3775929448845
0,12.442087996336
0,16.052893728133
0,16.299775234354
0,13.764891497362
0,11.853894010059
0,12.7894372161849
0,16.276199074732
0,12.9734710991733
0,13.554898365961
0,14.2292675963475
0,15.4791509478645
0,10.8905533680714
0,10.4864469139886
0,15.1889910473478
1,13.4920107941068
0,12.4734743979459
0,14.0245640691471
0,14.6474523386735
0,12.8363298482214
0,16.553472287371
0,17.9101268178941
0,14.9390576297275
0,12.4581324508088
0,11.8854252104994
1,15.9954758936259
0,13.5803759230408
1,14.1232961908538
0,14.1269299023715
0,13.2478618112677
0,14.7567387107069
1,15.5906168794646
0,12.9940201925093
0,12.0861319456977
1,10.8083629958612
1,15.831948869937
0,13.8016536265163
0,12.7738293327371
0,13.1782176695185
1,13.1727856053854
0,14.3752330235461
0,12.9401321071603
0,14.8122197224388
0,13.5944358874789
0,13.0773402282293
1,13.809583119561
0,14.4233490594988
0,11.5169381183425
1,17.1023051910283
0,13.2331959864517
0,14.2670756788445
0,12.4687171841501
0,14.2372835029896
1,13.53272475893
0,12.0566704147035
0,12.6904341197062
0,12.4732838326323
0,12.2495779441748
0,11.6853746146425
1,15.390466016488
1,13.6536020350023
0,12.4800963198341
0,13.5473221855364
1,14.690157336495
1,15.2750637647192
0,12.1312203564864
1,13.3112730565509
0,14.4894710743608
0,13.0104103852582
0,11.1271241782184
0,13.1361071191814
0,14.9884760178453
0,15.5540203560396
0,13.4670209165024
0,14.3833041346378
1,11.3397026077292
1,12.4127266350137
0,13.6510042500754
0,11.1212549734073
0,13.8407134742161
0,14.3272199811605
0,13.5075174372543
0,12.4380397271906
0,15.3719156115784
0,15.962004792137
0,13.2435087003234
0,15.2728862641689
0,14.3500092042594
1,12.4187226782099
1,15.2090883677731
0,12.8098770357655
1,12.7360446398351
1,15.743223335893
0,15.4790194268228
0,18.0147843591832
0,15.5975555160454
1,18.5697419165781
0,14.9195609392126
1,12.8294242529148
0,11.9883007123324
0,14.7723203031809
0,14.2321873739508
1,14.3918654144295
0,14.5890340307213
0,14.6969791691534
0,16.6416379191144
0,17.4253087747481
0,14.7996351816814
0,16.7969234251046
0,9.3787582373911
0,16.538877745926
0,15.5583125190029
0,14.4136444427743
0,14.9532479344455
0,16.817910657415
0,13.5582360873898
0,15.4856177358876
1,13.0334465061194
1,17.951165474567
0,11.686741416953
0,15.7971833512076
0,9.02069462713676
1,17.2217671112469
0,14.4277986208961
0,12.0708489114427
0,14.7575664912024
0,16.4691061646516
1,14.4136477521371
0,16.9404208333059
0,14.0629947856384
0,13.7358769202399
1,14.7422018626125
0,13.3631273211493
0,10.9839455593192
0,15.096914621558
1,14.121726463468
0,17.5479433514824
0,14.9809738574707
0,13.6459215664191
0,13.5990765720666
0,16.6858537320035
0,12.3278722922382
0,14.1570913646141
1,13.3797119900109
1,16.9237278314742
0,13.1457462776281
0,14.3043598964014
1,15.4743307785922
0,13.4806729547532
0,14.6903518740441
0,14.7509832392083
0,11.4780531831972
0,15.2489572691965
0,15.1999196609702
0,13.6120582260469
0,12.782786106257
0,12.0573703116731
0,15.5676182659893
0,11.4937932080236
0,14.992649343006
0,12.677437031505
0,11.3851125805626
0,13.010644423999
0,14.1298939265309
0,15.7380576124474
0,15.6569483094614
0,16.4105883232615
0,13.3781785511589
0,15.0483028712434
0,12.9174726733934
0,13.8193005644419
0,15.2473324233761
0,10.8353686261623
1,13.6611051969435
0,14.1974955118272
0,16.343573645486
0,11.6302421024782
1,23.3125436673883
0,15.0873811262339
0,15.5151242762825
0,10.7563763811815
0,12.0252529897863
0,15.0681998457534
0,16.7571670425325
1,11.7175743117177
0,14.3852033380678
0,14.8680451247975
0,14.4267983192056
1,13.6387331027971
0,13.2521186725651
0,14.6351487059349
1,15.4601383133419
0,14.8687429858231
1,15.4649943597013
0,11.4553258196482
1,14.6156467580166
0,13.8726545592252
0,11.0986857338554
0,11.9698434565804
0,13.4370145827006
0,15.8336102153395
0,12.8077742863266
0,12.2833462603496
0,16.2803762353668
0,13.5933639619322
0,12.6315408514075
0,13.2044409836411
0,12.6375044280784
0,13.854489878932
0,14.389325211258
0,11.9938047763646
1,12.6494105080453
0,14.3006288971561
0,16.6518294029709
0,14.9333781733467
0,13.3628769999938
0,15.0866050396634
0,14.7964497285144
0,15.0516998556344
0,13.1902975287511
0,11.2088552286449
0,14.6489130893004
0,13.1821098361213
0,14.5746626304501
0,11.7635368917049
0,14.2975361469802
0,13.8834900944037
0,13.2768921457121
0,12.6010743473253
1,11.5758261743977
0,13.6149307810318
0,13.3550963873455
0,9.8088381892264
1,17.0498123361783
0,14.409860233203
1,16.1777867351345
0,13.623210612072
0,12.3366236014875
0,14.2579930860935
0,15.5953370047579
1,14.2805318792648
0,12.8767068449118
0,13.517552374078
1,12.0637053905853
0,10.2609670566247
0,13.8014175404456
0,13.6307729112883
1,13.5619704947314
0,12.3481833982004
0,13.6840242557111
0,14.6173356634711
0,12.9611257906917
0,10.7433513451923
0,16.4479947692996
0,12.5620823397643
0,14.1168262688987
0,12.2653969436251
0,13.2933609749734
0,11.6680026932178
0,12.4579475339086
0,12.1118290932487
1,13.3273192066947
0,13.1353637523643
0,13.5646711377709
0,16.2115547470529
1,13.9168239587076
0,14.5860268955466
0,12.1541904168389
0,15.6836824715548
0,14.7147649867673
0,13.8430819732172
0,18.310537762482
0,13.0191351989858
0,12.8057697154635
1,13.2953440858617
0,15.0039548042636
0,13.5527836194726
0,13.902680979702
0,15.8460520161606
0,11.4852826256657
0,11.2148583664306
1,12.2291628588139
0,11.9593610189823
0,14.8740754605214
1,14.1470191246334
0,11.8507132638738
0,14.7821989487049
0,12.0751716717278
0,12.3266840927705
0,14.0791791627679
0,14.6176269869614
0,15.792627273434
0,16.7076706611554
0,13.9132074628222
0,13.439556585097
0,12.9573794716507
0,13.5852111084202
0,15.6857347932801
0,14.6850957101311
0,15.708598026676
0,12.3026223989445
0,13.0115573995708
0,12.8920346074041
0,12.6748495404721
0,12.8867444406423
0,13.7311233522443
0,12.9443476132781
0,13.9045592976532
0,10.5170553764095
1,13.3792730161491
0,11.7061579301929
0,14.0071995872497
0,14.5367905249731
0,14.6827505208093
0,11.3636802702725
0,15.5102932817193
0,14.4419500556453
0,11.6847054795973
0,12.1817998377532
0,13.8530727153045
0,13.7221506535511
1,12.3573761598792
0,10.7119458851753
0,11.3790864090019
0,9.96668611633699
0,11.132718478173
0,10.1318812930044
0,13.9000204681697
0,15.3990827026228
0,13.3949532350109
0,13.3391709830588
0,14.7564194694855
0,13.6947638205562
0,15.0885958124113
1,15.7607718575868
0,12.130834031097
0,11.1061837258207
0,10.7737162149438
0,15.4682721785259
0,13.9244560762285
1,13.9148157097055
0,10.751447240925
0,13.1004245117586
1,12.2813515049968
0,15.1008125848439
0,12.1239370215829
0,13.5464846033545
0,13.6724491634691
0,12.6536544017174
0,16.3372316631265
0,10.7090699681178
1,15.7175235060616
0,16.2690234569863
1,16.9266017930818
0,12.0742526019085
0,10.689783132337
0,15.824168658683
0,14.18571601679
0,9.28761889354571
1,16.4605995115201
1,15.4891742818156
0,12.0249325467611
0,14.5116194625228
0,12.4733997393411
0,12.5690551919617
1,14.0779236258341
0,12.8199648674834
0,13.9326997130673
0,14.6090738323038
0,15.6789139918476
0,15.7812748430555
0,14.8102172117291
1,14.3801333841463
0,17.7777326001816
0,14.2831476056879
0,14.682804477994
0,13.1319871194957
0,13.4328046568551
0,11.0875592056935
0,16.0789628398677
0,11.3274945579517
0,14.8391561119441
0,12.3340979116418
0,13.7958119398443
0,15.5668568106637
0,13.4328994127197
0,12.9912169122309
0,14.7552494974299
0,12.4922710186069
0,11.9444463630925
0,12.3677255831611
0,11.4069515652659
0,12.6760678374364
0,14.0596519042402
0,15.6796967233253
1,14.0294306474612
0,13.4058083537723
0,11.0066593927011
0,10.8131644112421
0,13.1496911511378
0,15.7371489196772
1,15.0912649248357
0,15.3086969006286
1,14.1047494409695
0,13.2277703353013
0,13.071126066634
0,14.4685069165582
0,14.1099485580854
0,13.7302290716334
0,10.610154749229
0,13.6093621617767
1,14.9774773393771
1,14.3321899899868
0,11.9656163004177
0,15.5233616869048
0,12.9914069554838
0,13.43875760441
0,12.5447564365298
0,13.0330156906209
0,14.409057714919
0,14.0072694104549
0,12.0380782958539
1,12.4015384737622
0,15.8596890219624
0,16.3185884435025
0,12.8449762673458
0,15.5270151773811
0,11.100146929596
1,16.8450883244766
0,15.8381613809914
0,12.3168589504348
1,13.8778377937236
0,12.0782920666099
0,15.4700945550882
1,13.8457970544796
0,11.4620869143923
0,11.0331058887319
0,11.286739366051
0,13.8654241283756
0,11.0362707223654
0,16.4660789593345
0,15.3031597135948
0,10.4003431526571
0,13.267013989063
0,13.737097071736
0,16.4585878868865
0,12.4420768139784
0,15.6834710779559
1,13.7468966660799
0,13.4122592139605
0,15.7301913558045
0,11.0755853360407
0,12.1361074160281
0,16.5662502908687
0,12.0305101215861
0,13.9020567693313
0,14.7219313191058
0,14.9823900423576
0,13.1158322255886
0,14.2959475615234
1,18.0712328250174
1,12.6889141696477
0,11.6122264106456
1,15.3881749263069
0,12.041240563341
1,14.6452288920304
0,15.3205225643831
0,12.6642826543261
0,13.995585450306
0,13.1977848084477
0,14.7810890620976
0,15.9487618979479
1,14.0668421599895
0,13.8030314942814
0,14.1747968368302
0,14.6176479778267
0,12.5801831203252
0,15.5030172925336
0,14.2422940440186
0,11.9763132466629
1,13.5722307735586
0,13.737871221485
1,11.1642585699433
0,13.4676828708966
0,18.1617825770105
0,17.6048898477501
0,16.3813116900348
0,8.43719866167702
0,12.789077557543
0,14.3037925015977
0,15.691616617871
0,14.338660655564
0,11.4476696751858
0,11.6503732693803
0,13.1316393250812
0,13.4638819080486
0,12.7979004217831
0,14.6033835030289
0,15.0421482810155
0,14.7202686985101
0,12.6212480665851
0,14.9911880683824
0,11.1004492623371
0,15.2618235101102
0,12.2265215514986
1,15.7603502282477
0,13.4713544696752
0,12.2150572911249
0,13.3335780037618
0,12.951426811273
0,12.6065622925906
0,14.7356591106562
1,15.5626834990973
0,11.1708453790848
0,15.345729805048
0,14.8347098691606
0,12.4398622618731
1,13.0103503309312
0,12.4858035743794
1,13.1033163390784
0,12.5197380355828
1,15.9530504922967
0,15.5670516883797
0,11.8303911110745
0,14.1056087700835
0,12.3838397958382
0,15.8505662856024
0,14.1101618408237
0,12.9062057651871
0,12.3704080377263
1,15.2473214597289
0,15.3308449847593
0,14.9423934003264
0,14.369750748206
0,14.3451588794505
0,13.4527166017768
0,15.5810706444211
1,11.0643719966546
0,14.6223635299817
